account_address,account_index,USDR,EURR,t-USDT,t-USDC
3nGddESC2rpqGLtqyCDhNUXtssEuF3oNCvm9yABDKpiQr9Chv1,84437,0.0,0.0,0.0,0.0
3nGvtMooRiabfNPdL9vkUGB6Ehn6JF1USYkEQ8MbnPpDnxDVWo,98651,0.0,0.0,0.0,0.0
3nH1JzjszSbvWNkNumvHMHCZRZCSH81XJbNcZTxSnNZZfM2qU5,86052,0.0,0.0,0.0,0.0
3nH3PV7QLZGPc83cAoFykhSVBzCsaeFjsf87fNJ94p4kPnHHNc,96445,0.0,0.0,0.0,0.0
3nHiThAC19QdkgXqSrKw765x9jftq6HXZzC5FX88AQu5oM7xa7,96850,0.0,0.0,0.0,0.0
3nHwZzHXVpK5m6RXNbjnxuKRRjVfySKvgXX2fV4eNj1NZBwrSw,93136,0.0,0.0,0.0,0.0
3nJf6xy1oznyK9FoE4cktipRvbcdoMkJ4WnaXE3bnpUDh6aurL,99633,0.0,0.0,0.0,0.0
3nJiu7spj6efsPGHS6X4EaZMEXpFX2nmc6Dc7dKDueXFGzhDun,75665,0.0,0.0,0.0,0.0
3nJmrhvKwCjh7meh8Wx4VVmwR8BTDrdkyocNF4R3mMuvJzpAYV,94664,0.0,0.0,0.0,0.0
3nJoiX9geV7X4owjzYFKWxV2b74ZtquyF2peHRT96Dg8PchVZS,103589,0.0,0.0,0.0,0.0
3nKyNmXSgUjft3pRjSEhCYcq4V2oMhTPAyWUuvCjKfpZW4vA5V,103820,0.0,0.0,0.0,0.0
3nLBo14FJUGKjYXQuZTiLiHpN2Emh9torFj6YxCwfC2k9K6JGj,99533,0.0,0.0,0.0,0.0
3nLHCvpSdQ3gUYVkQ93goJG6B6iCHaQtLwJZiX42BM9t9vhhGM,76698,0.0,0.0,0.0,0.0
3nLKdSHX5zXJPfaZzsxafViLUPJeZwXq1MZfKzaHrZZkCr1FYH,98598,0.0,0.0,0.0,0.0
3nLdKsmgGuT3CFPRTBxT9cVw5hYg822TFknMH2C1nGuR9EqHCT,75785,0.0,0.0,0.0,0.0
3nLipoVU4cS393TFcsgpbMjWdHM1vvoqqb9HSrYDwmnYQVYgBo,77646,0.0,0.0,0.0,0.0
3nM5Ku8GGwe81TSPsxR4z3P41sJkL1XveAXhJLZsWS4G37vf9k,103210,0.0,0.0,0.0,0.0
3nME6utLF4RsydfbsaHzztQTfboHHty55SpLMurQMfiugjJ9rn,96256,0.0,0.0,0.0,0.0
3nMMCZUP3KYGJZS9KUHwmpoQ8k7y4mePYFViXYmoxXWfSM1uwZ,103755,0.0,0.0,0.0,0.0
3nMQCpaC3SGYnMuCJaDZHweqZvFxtaVwjHFf5ctx8V7XCFERVk,103718,0.0,0.0,0.0,0.0
3nMYxpf3vedGL1Pwx9YyCX5f3AFjXdjoGoDHZqzixK7PxA9kxp,76629,0.0,0.0,0.0,0.0
3nMhWd2jHnQ6xTuU8batd9RFoFuSpMvwLWFi7wVh3TAv7TcUNW,66988,0.0,0.0,0.0,0.0
3nNY5YjXXZLj3kr6BvxRSA4eR2jW2Wwbex33jZ8okYCwsZBKWE,84741,0.0,0.0,0.0,0.0
3nNpRsWEEwZxhiqN1623fzQyS77j554V5mxf5tdsNcxBcc4Beq,94326,0.0,0.0,0.0,0.0
3nNtbGzXV2jBFJQSPJpiDnv5XRcjUAvD1Jfm5rretcBrtzcHPz,92981,0.0,0.0,0.0,0.0
3nP4Lpxws9KVVNFsctwsppLUd7Sw5eBbChLnjsacTbNSSE21wh,83025,0.0,0.0,0.0,0.0
3nP6GatExXeJb4BH4SW6ffu3fb9mpGuMV3QBCi8MyMdxRjwHNg,96440,0.0,0.0,0.0,0.0
3nPKXVTVakSGVqRedscqXeFeExnXj75oUW7SjoHuNqo7mC2QZi,103979,0.0,0.0,0.0,0.0
3nPKpxWVCHFpfT8YK5NjBX8roCJqaRhgotQDk5j2S1LG1Wo65h,91916,0.0,0.0,0.0,0.0
3nPQcJXoWqKfxaFZMnndspLdn39yR6AoTD8Gw18TTTvPkuJANs,61341,0.0,0.0,0.0,0.0
3nQ5AuhsaU2oDRewkVFv2NbCkpQhZxXCfCPZMPGcJxMoQ7EkQE,95290,0.0,0.0,0.0,0.0
3nQ9cLdujeQotrM3JMfYrSoKv1PEqhqpHwLHpJ9jY9wj5TP2Rd,97348,0.0,0.0,0.0,0.0
3nQN56rW1sJPSPTcixrnvRawRUDZ9Nf2CCSfEKDHoLaEzuyAQF,88591,0.0,0.0,0.0,0.0
3nQUjUpBB6KsqhBKMSWEsqXBBqZPVzeTqYmSbDRHkqwKdEwDFA,92453,0.0,0.0,0.0,0.0
3nQrmAJUQ5jBehpvqaGJx4x1j7LvFAeoNvSopm58SbxAnuVGqe,91570,0.0,0.0,0.0,0.0
3nRVMBXi1D3CPEpTz2k4BmPUxfDbs1gNQjiVZKn8qi7B9RDnQ3,92640,0.0,0.0,0.0,0.0
3nRZz37KchZCiybJcvDEffC8pTRoB5ufp9Dj7KP5zbzS33uPwe,100912,0.0,0.0,0.0,0.0
3nS3CQChEohdF9JGofYNZTqg6V33veHARB7xQHwAzF9SDcK8N6,93497,0.0,0.0,0.0,0.0
3nSFGQVrCay2FxHDkKVLJPAfPXF9qf7cAcRnVCDyazD7uWo8UR,95345,0.0,0.0,0.0,0.0
3nSSGo8qFSvYDiCr5YrkZtiFmjTgLdpSPL3FQ4Cg2r7n3D6fBV,89584,0.0,0.0,0.0,0.0
3nSjy7BBxJ6ZQpWwNJcobsaRf53TpgtQTAvHcKU8UCpaMvwjVq,96807,0.0,0.0,0.0,0.0
3nT7sar7Lr51r73cxAJV42asCvjXXFRpcAxA5LS5JJewXifj4U,96430,0.0,0.0,0.0,0.0
3nTWevg3UYD6sxEUN1PrWaYqkwXe1tfWuMRDpsQ8fDwZ8keLok,88753,0.0,0.0,0.0,0.0
3nTfTSDBxW14bnMNvNyuw69LL7EU8r93XcEqjofKS2CSjswpBm,97106,0.0,0.0,0.0,0.0
3nTwGTCEHaqgA61RJkYhtmHoz92wEKkFTX5SzsmYgnGamrYfZP,100172,0.0,0.0,0.0,0.0
3nULZKJdfkZh2YE8EiJMrbk3xQXQ4Shywe8YednnXePRxVNaXu,98690,0.0,0.0,0.0,0.0
3nUg2AeDJYgT95sbEZTpr5N1jDdtTWcJ3YMB3scS6AKW2ExHiQ,97178,0.0,0.0,0.0,0.0
3nUro3VnqCLMUYiQyYckNTmnseVBbQE9rAnzgy511BUMjaNmRP,87365,0.0,0.0,0.0,0.0
3nVFTJRts13fP51DGwTAJ8grVUbSiqaSs4oPRoeZx8D5fdCKPP,78628,0.0,0.0,0.0,0.0
3nVZYikW1M6q3CAqDvj36K5NmoWykoY3VGdbciZirzYjJ77vDP,68755,0.0,0.0,0.0,0.0
3nVfFBpTJCiHmWsN4TSgyQQT2ZcvPMsFWL9Ks8mZMSg6GhxNGZ,98872,0.0,0.0,0.0,0.0
3nVgY1PrWKExBtBWyTb72V2PsXNJXAmiwzT2jN3wpv5a2oTmM1,103345,0.0,0.0,0.0,0.0
3nVnvcjySVnrpPyf8oGS3RvBTu1VzXo7K6FxJyUqjKAuGKhU9x,92923,0.0,0.0,0.0,0.0
3nXCtDe3NLKTfEV6pX7oSyMtgKB6NX1YZm2oWp8Y9aoms12rNj,49968,0.0,0.0,0.0,0.0
3nXiuLb253Nm478wNQkMPxLy9FabuRiXrDeRoLhbpQmZe6tfHf,79573,0.0,0.0,0.0,0.0
3nXnWEWXwgbKGyVxYSZZwML9LVU5W1vdeYDPJnGj444JfTjGnY,102983,0.0,0.0,0.0,0.0
3nYEMKwuzFqv6tC1HsP6RaQnVa4nhxG6xB4d8AuUymGdJJD3f1,104203,0.0,0.0,0.0,0.0
3nYPvGAK8698xbWwGiz9GfcazBBiJjDB28SLiXUnyuB6X4w3yC,96631,0.0,0.0,0.0,0.0
3nYhwcWMkHzbhZots4AdZam1soUGanqEWFHz8r37PGmtcF9NjS,99488,0.0,0.0,0.0,0.0
3nYpV54pRLWGEaoFJvSMyySM8yJP6m9E9YDuV9xC11cSsxxarY,101828,0.0,0.0,0.0,0.0
3nZ14gpN9o5kJSukKqTsySw96WG4jXEym1tKScvZs55jRzyvxM,91675,0.0,0.0,0.0,0.0
3nZEAhsVdM9TwPv7QHzfDocgdWN1ZVbJWGyAGzSPfPU8zSxjDv,100796,0.0,0.0,0.0,0.0
3nZESXFnHj3juNszesVMjt9nQSYMk5o2QTmuUq8ZMYA4FT1zGi,86848,0.0,0.0,0.0,0.0
3nZfvJakqMihLi7GXH6fdG4eWuWQ86tKvEfkaYNhc9BR8JKBPu,96483,0.0,0.0,0.0,0.0
3nZi2cijJgzAFUczFcfYpfDMoHCsErpLi4RzhCWKUYS7V1APhF,86481,0.0,0.0,0.0,0.0
3nZx2A7KdrrDtZzEyFA8zZRZxGMyPPukgafxRK28hmiKNe3ouS,86645,0.0,0.0,0.0,0.0
3naE2fU6gJN2bnB2wRvy4qcp7ovfACjUQ6NEy3ZLm64BMN2waU,100542,0.0,0.0,0.0,0.0
3nbPd8XSwY8W3C7FoLNRFijCcbYFKoH3xoTkbytE5aYMPeDKT8,90095,0.0,0.0,0.0,0.0
3nbXz4aAcf5qYoVeBPbgC8nBQ9Loz1SrrNef9DLDjri8WxPxe8,91944,0.0,0.0,0.0,0.0
3nbiYWkNejCT2v5PRZjb5e569m2bywATy5mFrw3TEdGYLJ3SUB,95873,0.0,0.0,0.0,0.0
3nbvr36uaTXF6jZTEyDYHDEFYDN16KXtFatww7sV2gYaUtP7S4,96083,0.0,0.0,0.0,0.0
3ncFXZFxa8yDRkqbUZZ9ahqQWAqgKrCE6ewRUX89iB1AoZaob5,99361,0.0,0.0,0.0,0.0
3ncsoTJmhNPc5gfvDFtz6JweDEauDMskotmZYrwmC2efGo8s1q,92870,0.0,0.0,0.0,0.0
3ndPDmpcD8oFjqXWHvRszbY5knyEkpoiPsvrdy8SfakCNuGfRV,94225,0.0,0.0,0.0,0.0
3ndxSWYdvvLPmzhpk6MZQ8mn7DorwjMQSs7Cwi9WZL8616PhmC,87488,0.0,0.0,0.0,0.0
3ne3mAKxY9rF2R8Bk3xwQgChgAZuHPKYbGTtK281LjXzkv9zkp,103487,0.0,0.0,0.0,0.0
3ne7Sg54HLqaHTMBPhBHocNfknKY9faF1BUrhuwzo4reRWz7fL,86297,0.0,0.0,0.0,0.0
3neJHBmwztG6K2NAauDsdZC9kEm8gKrP8MyVRnmBhcSmkqzteh,83070,0.0,0.0,0.0,0.0
3neMVRt6Cqgf5zH5wpnukJKLjhB3Ubvy5K4PmAQ7aM67JGeLDG,86156,0.0,0.0,0.0,0.0
3neiDafXU2otcwkrZQxQjKZLPhusYwE9RYGRzziaBF4xxR5pMK,96433,0.0,0.0,0.0,0.0
3nepnGYNwKTPAZ3uzx5uWqGAqcNVUtNin2UGDfPaKRqmVwxJYp,35527,0.0,0.0,0.0,0.0
3nfQmnsPxNs3nzJY87ax3mnRFyLk9ainZp1CpZFbPRafFmskxL,90047,0.0,0.0,0.0,0.0
3nfR1NP1jgdrASehgZKSfkCXn3hk3w3XHHLSiuDo5TZ37JdX6c,90137,0.0,0.0,0.0,0.0
3nfgUDtXR3TMAixDDVUcrm2XGvTkTXzV6gbBQeQM4rryP8w4ig,99255,0.0,0.0,0.0,0.0
3nfixJfhQxR1zcCGLiP3Vz7bcC57RQRiZrTVbcn2iDRkPgx67n,57712,0.0,0.0,0.0,0.0
3ngGPbds7SMvCPke2qgMewv8uEZKiBA5jdRvTCZC1ufw1eBJ9t,32858,0.0,0.0,0.0,0.0
3ngK3WkrM1ux8ZSoASQs4NoFRzhT1NyyeWmngEoXWsqDBZXFPD,82034,0.0,0.0,0.0,0.0
3ngUFFHjkz5ZNxLvMpDXKRY3Hw5YgFHeGp7MuXA4c4Xd52iapA,103231,0.0,0.0,0.0,0.0
3ngdGHQw5cjJr4NvjBJd7KxCxynY4MzEJbTeMsKUHQyjzkL2mQ,77325,0.0,0.0,0.0,0.0
3ngjDXWb8GizLakgwMVKmwz5YZYLzP7fBXbvNMDh8LW2p9ZErn,39791,0.0,0.0,0.0,0.0
3ngyVKSy1Se6qYTrGpMjpLwpmvdRWnDZmFqohkforGi3DocHLm,93760,0.0,0.0,0.0,0.0
3nhJGn8cZJy6eVfDjRaM3NVVt51Hs5JR4enNrqwBUGTvAbCUFA,102499,0.0,0.0,0.0,0.0
3nhKhCVS22CX3vvrGx3wv3rdTFPsUyMEzPE53hMGoBB885tB7k,86927,0.0,0.0,0.0,0.0
3nhPfAvE36afTZx5TppnsFH1e1fDs5ZGxaVfUqnrUELk4gHrq6,87711,0.0,0.0,0.0,0.0
3nhnwues7Rpw4iLUGgJPidtywS79CphAURkYCQKvMosTSzX1PL,75213,0.0,0.0,0.0,0.0
3ni2y3UBRSRRzuQP9NxYz2EcUR1jTbsqZGjBiQrveZPcagqHxG,100802,0.0,0.0,0.0,0.0
3ni8p6icUjbk6xvTaBqouWq167B7S5K9heSM2qHyxWgrUdo1pr,99198,0.0,0.0,0.0,0.0
3niAB2HWc2DjT2c9f6xMRvRxt2bMe2Biu8hRpTmTektRb5zTVx,96242,0.0,0.0,0.0,0.0
3niHZ2WPbQjVTKLFaRvszAoFfWLoNyFuesXtfAtJpi29yLeZoK,93992,0.0,0.0,0.0,0.0
3niJ4R8wFVunybF15AzvBVPjPbnCX3GJjq4PgVxMpYiiJpfG6p,79900,0.0,0.0,0.0,0.0
3nidq5xovP3PuEcMBc9FTMKFpKMjW6vBHD9cAVW61jWof4Rhva,94384,0.0,0.0,0.0,0.0
3niekCsCcW1gXudX5KKGVMCRTpYeqDJW1ZHhcQbGCDhkWXGCsk,76448,0.0,0.0,0.0,0.0
3nikY2CxvAymSEvZvnvEoPyXCJZMvEjUZonEEttsxHCxdAHeCa,94333,0.0,0.0,0.0,0.0
3nikjbUwUaxNst1hkW6TgCKSnk5bvzzWZZdf2viyPtigdP8Zyo,37815,0.0,0.0,0.0,0.0
3njFn9MNEc8Uof9z7rNiov8i6s1defVjLhbBCtD85L5YwhLf3W,78732,0.0,0.0,0.0,0.0
3njM9oVevKGiNa7dEqUGJoDK7rJx2VGNMVGiJbEkCDFernSXr2,74239,0.0,0.0,0.0,0.0
3njjJrvay6cqwmewCmbRZfBMpeQqS44m8ES1nwsNMLbZz47k4r,92273,0.0,0.0,0.0,0.0
3njqgLvoPNMTiB8CRs9VEWv1RK8EqTF87fNy42BP7L8dqkKFhx,85884,0.0,0.0,0.0,0.0
3njwbRyQwrFxfMXw7ZJy5tqDFLwsWL7AbSnhKoNLAcDcUU1zKq,94922,0.0,0.0,0.0,0.0
3njyditZoWj4RZGSFX1cL55yXzPCoDXRdS7KVEgzHiudKe5eFD,88698,0.0,0.0,0.0,0.0
3njzXAoE5y85XBjt3HEj1w5kLGqsbwCGxxVSbsGKK1ngVCCEUD,99156,0.0,0.0,0.0,0.0
3nk7Nqec3nksSV1nnktALNDrq12sHJPXF6tmwFUaSFqfnZiqwb,88026,0.0,0.0,0.0,0.0
3nkB8zkDFMWnBBDSFS1QJdkBdWSWWGZcz7ZCbaNoW5qqt76x1X,93323,0.0,0.0,0.0,0.0
3nkU5CEFkAGhvyobMGgMdf6scrZQkt5Dz3V5xkd88Ta5aLXp3F,102159,1.4251,0.19,0.0,0.0
3nkhxq4TAphMTyaspwSaw3ZeL94aUcuezyeqoxL6CsrFxoX1sJ,95078,0.0,0.0,0.0,0.0
3nm96M9cnKKvs5ECQKihfd1bsjmLeJR9UuFoqiJUZkSWXeSWKj,46694,0.0,0.0,0.0,0.0
3nmRq5jyu1dxwhwVsdrQKwdbz9xEJ7XdrqtyG7R6XbsDvDdTPM,87815,0.0,0.0,0.0,0.0
3nmq8HXVFQxX6EwiS6khiUYMhoPetqHzuFRydy3QxgvGVSyEQQ,79718,0.0,0.0,0.0,0.0
3nn8b5CPTWpmK6WmLYRerUBizQob6RaubZGEK469zQAZdUgXpi,87165,0.0,0.0,0.0,0.0
3nnxiMWSSoeAoWtFYNdxHAAVpcw8CxF8J2N6Gpehhzp8DEWW5m,92480,0.0,0.0,0.0,0.0
3noFtW5wvyy3Uoywibcy1SNuw6dGmf5ckKBwL7hsVNFAk8D4qQ,75063,0.0,0.0,0.0,0.0
3noGBWy51778P2i1YYz9VXq1UuUgGUFZ4zZgmAhSdAMTfhvt18,104362,0.0,0.0,0.0,0.0
3noUhUuZJ729jo31tBDrHjMzpV8HqEg51JN9AVDdNcPNSMj2vF,98417,0.0,0.0,0.0,0.0
3noxX6Fu5b1tQUBEHTFdQGQfkxt1b7qPVwHpbqyHpQQ6dxTuJd,99972,0.0,0.0,0.0,0.0
3np45AS3PZRbHUeNZ3AEM5CrpaBNa1qPq5mmmSWwUuUYJ8EaU4,78555,0.0,0.0,0.0,0.0
3npBim6W5zrz6gQ7ipZC8Y2t47Ta5Gfotnd5zB1ADfCUL3Ke83,69335,0.0,0.0,0.0,0.0
3npa91BR9rG91JbFUvv7gqVh9juFBaF9qZdZ7mKqtiB5BZ2LkX,96624,0.0,0.0,0.0,0.0
3npk9PnYna2Tr7isCZTqZBoT7QgiBHiVh5gbACSZ8QwQUSEJm9,93197,0.0,0.0,0.0,0.0
3npsRss6U2Xx2ivxDV7DoLMg7vNt54YJjdf6dHSXjZqqLcWFjV,98219,0.0,0.0,0.0,0.0
3npunkYMFW1aQa4GxmAUYLjbvMyf345MC88stubWWD7QFdgJat,94920,0.0,0.0,0.0,0.0
3nq3ZEmDpQvjCS3u5WjX7acmhQoEb1qYFkA9QWR2XNwrd3fnSZ,31333,0.0,0.0,0.0,0.0
3nq7ErMUpcR2Eer5Q9dTzijfzqYjw1DfFZBPh8Fks61ypjPoj4,93730,0.0,0.0,0.0,0.0
3nq8R1sVdpUPj2Zgv5TvwtUM8oW8FmxTSs8k7iHKmGiirCxZLn,97861,0.0,0.0,0.0,0.0
3nqHY8HJAnQZaPd6igw81Sv9Y6NsiDoam2HonRcmEvMFiAc8CV,83799,0.0,0.0,0.0,0.0
3nqMTmUnNUUyRRoV5wWNF3iZjnBVPFW8vgcSKnRFLGmzJJG3jE,76236,0.0,0.0,0.0,0.0
3nqrcfiyrtKjCeh6xWiLdSdMnwptXSn1YzH4DuMAZstq5pKCCc,76699,0.0,0.0,0.0,0.0
3nr3pYRrD4Z4dDUNaC65dCxB3KFpoLraid43pHeRAmqwt9oEri,85525,0.0,0.0,0.0,0.0
3nrPTintTtPKscyWMrpL3ZVuLgp57HvS3XHHDuxvU8kXiroxyz,87272,0.0,0.0,0.0,0.0
3nrdqBbrNcVZo9b6nPp9KXMuCShpxpGYQR71ZbZJUPLFixu6qE,93720,0.0,0.0,0.0,0.0
3nrqjL52wefaGMAD1LyJ1xgkL5VfM46pVDN7Qw4eJyvWM4VcPM,69457,0.0,0.0,0.0,0.0
3nsQGkqSHSJAsBPj5XZAkHdsMpkoWwbW5KRfUdTMomuuqFT4bk,12069,0.0,0.0,0.0,0.0
3nsUMZUk2sUMkqfUowwgktnmhHi437zT3UwY8dh5ZbREaCFqXd,81624,0.0,0.0,0.0,0.0
3nsiYjhrb97UsE3GUVkXmMVPNhi33BqnCQxCmmnYdUxz65z5Cj,94578,0.0,0.0,0.0,0.0
3nsvrXTCgPrswKCudDDQbcjnnj9FRXdPSiVnxfqAsHsg8M8yjn,74278,0.0,0.0,0.0,0.0
3nt1y8iqvRfifo3KK6U36YL7DY3bD1Kco2Ev4UqPethFEs8VK1,104465,0.0,0.0,0.0,0.0
3ntfnQL54azGeKbE3rnbcKhdSgPKESur2fB7qvdjJbUXXKps61,35415,0.0,0.0,0.0,0.0
3ntmh3NUm16RtRhVibooZ76L7STGzw9LXEzYiewYmiAEUUSCk9,31853,0.0,0.0,0.0,0.0
3ntwSK2HQmQG7pJ1XeWVPbwY4eZyX48ZRm8cZqRUwK4u8WBwmT,85713,0.0,0.0,0.0,0.0
3nuEeWFCGrR3Gn61SoGbsbJvATzXowxWQaYDQEuTcNTmXokvk1,78795,0.0,0.0,0.0,0.0
3nuGxKL1DtrZgZHqggQNaJXmwgcEBgTgfzbK3ZA2dwXnmv2Nhz,65896,0.0,0.0,0.0,0.0
3nuK8mCmTc8DAju82BDBQH6AgvCfyyb7cWBePTZ4PyUuicmym5,90483,0.0,0.0,0.0,0.0
3nvWweBcACnJDH1jfq8oNciaTRMPmbAnHkorkkjRPr7xyraEto,35088,0.0,0.0,0.0,0.0
3nvhVdHeyC5eUHUBRDiUMUiVKoCKPrTRSraarQSrznxyFfdN5X,91417,0.0,0.0,0.0,0.0
3nvioyfRd8qngsvGjgqg7zp8cajjoi2ZLBYx6n44xfjngofLjs,94810,0.0,0.0,0.0,0.0
3nvsAh5WNv7A4BGDd3p3AhqL7Xtn9KFb8uG7s37juseoBSVyCS,81573,0.0,0.0,0.0,0.0
3nwDKcjuhanWzbpdzuturhf7ssJ8B3ZGqaPfdxX271PrPpQzrC,94028,0.0,0.0,0.0,0.0
3nwFjqwFkD5jfHzxoqr9JFUy6GMsZ4J8BTVSg2MQ4JVwYmXPza,79180,0.0,0.0,0.0,0.0
3nwet2FyzrnQyG1EwS1PsNzAbjp8GSi7AtydiN7JphmepWyU4e,85600,0.0,0.0,0.0,0.0
3nwqCHRiFGyWMhrS4RWm4NPw9HozmQyvw3yjw3howMzV8MW13T,100579,0.0,0.0,0.0,0.0
3nwypx1J1GAzqhzkSvrQEhHdyhUK4fSRuVzY2QZ6AJqnFix58R,100346,0.0,0.0,0.0,0.0
3nxBwk6hG4j4NJaXJQhiCwh8fRX5kPSZNotGpERPLUq3fcatSD,87169,0.0,0.0,0.0,0.0
3nxCDpURmtCSSp9wGz7JVCxMuyBSGAPLSCfbziQVB5ZRv9JWy7,99002,0.0,0.0,0.0,0.0
3nxFD3fqtUG6YGAPbg2zBGa81Pt1SvNNTDjvvVakjvHVYw1biN,1916,0.0,0.0,0.0,0.0
3nxLX6iBFU6qRKnM4uj5byRKrvMABJtY5pqnsmEP1q3VKCGEnb,99561,0.0,0.0,0.0,0.0
3nxuuLUbinJA8fTZG1FNpTqqk9pMAo3pWwhBEEzTypSkbPXNdH,71270,0.0,0.0,0.0,0.0
3nyXf9DXZefxUseBuY2idiNfxqU3459Kq4j7RFJrMbSufaKVVg,92624,0.0,0.0,0.0,0.0
3nyq58nC7JkLXPoGHQ7FBEeLPNw7YTd5d4EdU1nzqzqbE2tXe8,3336,0.0,0.0,0.0,0.0
3nz8AN5Ddf2YUtihojvgZoudASwrsF1vHviizwLknfZNXsADqU,89667,0.0,0.0,0.0,0.0
3nzMJo98YGJs1gvHWXHgon1pXJRQtgyFFauHXg1bXjVWF458mc,86930,0.0,0.0,0.0,0.0
3nzNVfoc6YCiHsoYfPoGpnhsHzb9cy3Fc5eAan8PZmResXMGef,96301,0.0,0.0,0.0,0.0
3o1VK5ii5pqmfbYP5CN33NJFi3dDiHDuRYCwHqy9cSpf5uCjVw,90177,0.0,0.0,0.0,0.0
3o1bC6DtYqXccstNndQEEx1dPzUiE7dCUKQSMsNCyM77asweit,77867,0.0,0.0,0.0,0.0
3o1ppcRs1nt786RJDmemBnpwNVKxZdospSUi9jiEq7heSMrZWJ,74023,0.0,0.0,0.0,0.0
3o22XSgKuiua9CDYLEiY8p4svnMbM1tLGDZSrRiuhd9xfYvDhb,101527,0.0,0.0,0.0,0.0
3o27zLypFXUh5HCKN3X79Ydjz3jodFLNRvnr6ma98up8R2enAR,97880,0.0,0.0,0.0,0.0
3o2HwVTK7VRfVKafANSuKYyDUr4iGmRQa3cvWiuDa2BdV9Dpji,95229,0.0,0.0,0.0,0.0
3o2fg5EG5whQWtja6f4rGsQ41ETJ5H74pABAFCnrTxKLbwZSXr,79944,0.0,0.0,0.0,0.0
3o2mLbQVcxoWSy3SMUgGr23ybJR1mJWSoG3wDmHk3ebjy5Ra2D,82076,0.0,0.0,0.0,0.0
3o3dpNHxfqj9rXBXkfn8horCrCowuCC5GsSxHHv4fxezN6vdVG,70807,0.0,0.0,0.0,0.0
3o49dun6iDyTfS3SZRWjxRPEX3hWdnqCKqhW1iT8bWDWz6TxCe,104477,0.0,0.0,0.0,0.0
3o4BdnTSByrwaGR7RdtgeF85dfGqgKe7MttN1r6hYqHYpREbhp,91065,0.0,0.0,0.0,0.0
3o4NXoiZKksvAh9mbePA64X8FMmQgJxtHMiXcU3JrmfH4cfy23,43838,0.0,0.0,0.0,0.0
3o4p1cxmEAU6pMXEB8XBhsCP7sLntEq9S6CyCkgChBWueLMeKN,100599,0.0,0.0,0.0,0.0
3o4pHy7F95XtXaCfnEAy3E1qVyQAF6jEyCLsT3LdqEHrsaU2Sp,20222,0.0,0.0,0.0,0.0
3o51MxbZy4VrYgotD8FYL2JXaHpX595pyBG4SYipQYymUNfnrb,90309,0.0,0.0,0.0,0.0
3o5FpZh2qHDGnGoYvrV4u9g6kVrKnsvraxqFgYX3BbmmjgNjda,90050,0.0,0.0,0.0,0.0
3o5NYgWVtCdmexWcWk5jBLsx4vLa1opbXnV1ouHja8BbTuczBB,69317,0.0,0.0,0.0,0.0
3o5TJkCtN5T2A8PrBqQMqSomwudM7FjCBGk4RofVngRdTFBd7Z,95809,0.0,0.0,0.0,0.0
3o5VyA3yTA35Joi5XdStBB2PhpEhvZDrbhZQYenD5qkw5fMGVg,97119,0.0,0.0,0.0,0.0
3o5YrhLFX2Yc22NQ2QX1TSz8jaj2Z9QduxLih4MqZhswk4RJ99,101267,0.0,0.0,0.0,0.0
3o61tw8FZCuBUEC6RLGmrF2sMPWiASVj6eSRwghJR5WDQGYZD3,99642,0.0,0.0,0.0,0.0
3o6BqdsR8erywNz5ChuRJ5P5qNAP6mQYc2bebWwJbKGdsKjttE,102353,0.0,0.0,0.0,0.0
3o6V7DhYYzj23YzRvR86KuTLyp2nKmvfobPq6c2Gz9bfZ5GpyN,86363,0.0,0.0,0.0,0.0
3o6Vx8zqtZU7SCiX6T4pfEvqeuVa6DCD9jT9G8Xg4pXECLWy9s,86828,0.0,0.0,0.0,0.0
3o6i4UsigXVQk5oS17akQP1p1EetyZfpUYbwdWtGPVbV5rV6fw,1270,0.0,0.0,0.0,0.0
3o6mCb8PqAkXKkKhgW8SjeqUgYTtvzxHEbZ7v7B4SEeEiKy1rW,81279,0.0,0.0,0.0,0.0
3o6wFugqjBe789ewNu7C3S9f1eyEK3ozoCywp15GYy2sdfR14r,103996,0.0,0.0,0.0,0.0
3o77GXEA5fUBc6MiV1HVrfngugk5pwhrT8zYBPKVEexLELNc6L,77098,0.0,0.0,0.0,0.0
3o7J3jAUo1BCetxiciJ5wZqnWtqpnknjRxZuysXNM2nYoCjqDX,88390,0.0,0.0,0.0,0.0
3o7o16VHkCqRZP5NvLpaAP1CVhLVcDYaRP6VeUaqbJ8Dyguy8b,89731,0.0,0.0,0.0,0.0
3o87NK837jxjUir8CSfZ6557WUCn4pjATpCtJMRa7W9GKjEZq3,91245,0.0,0.0,0.0,0.0
3o87TkGAJ7pvE8A6KsfUvoQ3Mo3C7faY52KygJeF2FXQ6EqaJt,77724,0.0,0.0,0.0,0.0
3o8NTtr9J3XHn4nqC7LSwcrhLeRG4jjFRyAvGwGyuwR2ha6z7C,87952,0.0,0.0,0.0,0.0
3o8P62nSBPv2W33f292U3PyZZUM9ZNhY2hxSGfRQ88Y3Ztiqmm,83802,0.0,0.0,0.0,0.0
3o9FD2jcKU2eAUJuRmstbNWByhjBSZJ4YpPwTcdw2Du1kpQpA1,103541,0.0,0.0,0.0,0.0
3o9ezERS73P5NBeuUgHN8v4h96BbzCenppoPGxd6jyM9Li31v4,99262,0.0,0.0,0.0,0.0
3o9fjjYj1TGfavscMGkUCZZCfyqStBGYz7ToVDHJRK5ahCWvji,92093,0.0,0.0,0.0,0.0
